



"Microwave Link Report"
"Save Time:03/30/2025 23:25:36"
"User Name:admin"
"Data Source:NE"

"Total 554 Records"

"Link Name","Source Physical Location","Source NE Name","Source NE ID","Source Board","Source Port","Sink Physical Location","Sink NE Name","Sink NE ID","Sink Board","Sink Port","Level","Up and down Rate Ratio(TX:RX)","Source Protect Type","Sink Protect Type","Source Protection Group ID","Sink Protection Group ID","Source Protect Unit Type","Sink Protect Unit Type","Source Revertive Mode","Sink Revertive Mode","Source Protection Group Active Work Unit","Sink Protection Group Active Work Unit","Source XPIC Group ID","Sink XPIC Group ID","Source XPIC Group Capacity (Mbit/s)","Sink XPIC Group Capacity (Mbit/s)","Source XPIC Polarization Direction","Sink XPIC Polarization Direction","Source XPIC Adjoin NEID","Sink XPIC Adjoin NEID","Source XPIC Adjoin LinkID","Sink XPIC Adjoin LinkID","Source Frequency(GHz)","Sink Frequency(GHz)","Source ODU Frequency Range(MHz)","Sink ODU Frequency Range(MHz)","Source Equipment Information","Sink Equipment Information","Source Station Type","Sink Station Type","Source NE Frequency (MHz)","Sink NE Frequency (MHz)","Source NE Radio Work Mode","Sink NE Radio Work Mode","Source NE Preset Value of Transmit Power","Sink NE Preset Value of Transmit Power","Source NE Current Value of Transmit Power","Sink NE Current Value of Transmit Power","Source NE Preset Value of Receive Power","Sink NE Preset Value of Receive Power","Source NE Current Value of Receive Power","Sink NE Current Value of Receive Power","Source NE Max Value of Transmit Power of 24-Hour PM","Sink NE Max Value of Transmit Power of 24-Hour PM","Source NE Min Value of Transmit Power of 24-Hour PM","Sink NE Min Value of Transmit Power of 24-Hour PM","Source NE Max Value of Receive Power of 24-Hour PM","Sink NE Max Value of Receive Power of 24-Hour PM","Source NE Min Value of Receive Power of 24-Hour PM","Sink NE Min Value of Receive Power of 24-Hour PM","Source NE Guaranteed E1 Capacity","Sink NE Guaranteed E1 Capacity","Source NE Occupied E1 Capacity","Sink NE Occupied E1 Capacity","Source NE E1 Capacity Usage (%)","Sink NE E1 Capacity Usage (%)","Source NE Ethernet Capacity (Mbit/s)","Sink NE Ethernet Capacity (Mbit/s)","Source NE Max. Ethernet Throughput (kbps)","Sink NE Max. Ethernet Throughput (kbps)","Source NE Min. Ethernet Throughput (kbps)","Sink NE Min. Ethernet Throughput (kbps)","Source NE Average Ethernet Throughput (kbps)","Sink NE Average Ethernet Throughput (kbps)","Source NE ATPC Enable Status","Sink NE ATPC Enable Status","Source NE ATPC Upper Threshold","Sink NE ATPC Upper Threshold","Source NE ATPC Lower Threshold","Sink NE ATPC Lower Threshold","Source NE ATPC Automatic Threshold Enable Status","Sink NE ATPC Automatic Threshold Enable Status","Source NE ATPC Upper Automatic Threshold","Sink NE ATPC Upper Automatic Threshold","Source NE ATPC Lower Automatic Threshold","Sink NE ATPC Lower Automatic Threshold","Source NE AM Status","Sink NE AM Status","Source AM Full Capacity Modulation Format","Sink AM Full Capacity Modulation Format","Source AM Guaranteed Capacity Modulation Format","Sink AM Guaranteed Capacity Modulation Format","Highest-Order AM Scheme for Source NE","Highest-Order AM Scheme for Sink NE","Lowest-Order AM Scheme for Source NE","Lowest-Order AM Scheme for Sink NE","Link ID","Site Distance","Source PLA ID","Sink PLA ID","Source PLA Type","Sink PLA Type","Source PLA Port Type","Sink PLA Port Type"
23GHZ-XPIC-112NHZ_H,,1528-RTN392728_AKDOGAN_TD,48-728,3-ISM8,2(RTNIF-2),,1516-RTN392568_PASAKOY_VIP2,48-568,4-ISM8,2(RTNIF-2),Hybrid(1047Mbit/s),-,None,None,-,-,-,-,-,-,-,-,2,1,2094,2094,H,H,-,-,-,-,18,18,"[18180.000,18700.000]","[19190.000,19710.000]",XMC-5D,XMC-5D,TX low,TX high,18552.000,19562.000,"0E1,112MHz,2048QAM","0E1,112MHz,2048QAM",25.00,25.00,18.80,19.00,-10.00,-10.00,-39.70,-38.50,19.20,19.20,18.60,18.70,-36.60,-36.50,-47.20,-47.20,0,0,0,0,-,-,1045.216,1045.216,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,QPSKStrong,QPSKStrong,4096QAM,4096QAM,QPSKStrong,QPSKStrong,1009,-,2,1,PLA,PLA,Slave,Slave
18GHZ-XPIC-112MHZ_H,,1526-RTN392698_DORTYOL_TD,48-698,3-ISM8,2(RTNIF-2),,1528-RTN392728_AKDOGAN_TD,48-728,4-ISM8,2(RTNIF-2),Hybrid(1047Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,1,2094,2094,H,H,-,-,-,-,18,18,"[19190.000,19710.000]","[18180.000,18700.000]",XMC-5D,XMC-5D,TX high,TX low,19562.500,18552.500,"0E1,112MHz,2048QAM","0E1,112MHz,2048QAM",25.00,25.00,18.90,18.90,-10.00,-10.00,-43.10,-43.70,19.20,21.10,18.70,18.70,-38.80,-39.50,-47.50,-54.10,0,0,0,0,-,-,1045.216,1045.216,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,QPSKStrong,QPSKStrong,4096QAM,4096QAM,QPSKStrong,QPSKStrong,1010,-,1,1,PLA,PLA,Slave,Slave
18GHZ-XPIC-112MHZ_H,,1217-RTN392555_BOGAZICI_T_KULE_VIP2,48-555,5-ISM8,2(RTNIF-2),,1218-RTN392706_CANAKKALE,48-706,11-ISM8,2(RTNIF-2),Hybrid(1047Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,1,0,2094,H,H,-,-,-,-,18,18,"[17685.000,18230.000]","[18695.000,19240.000]",XMC-5D,XMC-5D,TX low,TX high,17961.250,18971.250,"0E1,112MHz,2048QAM","0E1,112MHz,2048QAM",23.00,23.00,19.00,19.00,-10.00,-10.00,-29.90,-29.80,19.20,19.20,18.70,18.70,-28.50,-28.60,-33.00,-31.90,0,0,0,0,-,-,1045.216,1045.216,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,4096QAM,4096QAM,QPSKStrong,QPSKStrong,1011,-,1,1,PLA,PLA,Slave,Slave
23GHZ-XPIC-112MHZ_H,,1532-RTN392562_SERBEST_LIMAN_VIP2,48-562,4-ISM8,2(RTNIF-2),,1218-RTN392706_CANAKKALE,48-706,4-ISM8,2(RTNIF-2),Hybrid(1047Mbit/s),-,None,None,-,-,-,-,-,-,-,-,2,3,0,2094,H,H,-,-,-,-,23,23,"[21990.500,22330.000]","[22998.500,23338.000]",XMC-5D,XMC-5D,TX low,TX high,22176.000,23184.000,"0E1,112MHz,2048QAM","0E1,112MHz,2048QAM",20.00,20.00,19.00,19.10,-10.00,-10.00,-35.50,-34.70,19.20,19.20,18.70,18.60,-34.20,-33.40,-42.80,-40.40,0,0,0,0,-,-,1045.216,1045.216,390,226,0,0,0,0,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,QPSKStrong,QPSKStrong,4096QAM,4096QAM,QPSKStrong,QPSKStrong,1013,-,/,/,/,/,/,/
l-179,,1110-RTN392234_HAMITKOY2,48-234,3-ISX2,1(RTNIF-1),,6324-RTN392223_LEFKOSA_TD_VIP2,48-223,8-ISX2,1(RTNIF-1),Hybrid(363Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18,18,"[18180.000,18480.000]","[19190.000,19490.000]",HP,HP,TX low,TX high,18250.000,19260.000,"0E1,56MHz,256QAM","0E1,56MHz,256QAM",21.00,21.00,17.00,17.00,-10.00,-10.00,-38.70,-40.30,17.00,17.00,17.00,17.00,-37.90,-39.60,-40.20,-42.60,0,0,0,0,-,-,362.092,362.092,279533,115079,0,0,34568,7486,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,256QAM,256QAM,QPSK,QPSK,256QAM,256QAM,QPSK,QPSK,1014,-,/,/,/,/,/,/
l-11,,1327-RTN392679_GUNESKOY,48-679,3-ISM8,1(RTNIF-1),,1315-RTN392719_DOGANCI_TD,48-719,3-ISM8,1(RTNIF-1),Hybrid(290Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[23268.000,23618.000]","[22260.000,22610.000]",XMC-3,XMC-3,TX high,TX low,23506.000,22498.000,"0E1,28MHz,4096QAM","0E1,28MHz,4096QAM",23.00,23.00,15.70,15.00,-10.00,-10.00,-43.10,-43.00,18.00,15.20,15.60,13.10,-40.90,-40.20,-43.80,-45.40,0,0,0,0,-,-,289.543,289.543,261956,108711,0,0,10639,2132,Enabled,Enabled,-35.00,-35.00,-50.00,-50.00,Disabled,Disabled,-,-,-,-,Enabled,Enabled,4096QAM,4096QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,1016,-,/,/,/,/,/,/
l-33,,6327-RTN392715_SONYA_APT,48-715,1-MXXI4B,1(IF),,6303-RTN392716_GIRNE_TD_VIP2,48-716,1-MXXI4B,1(IF),Hybrid(1803Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,81,81,"[71000.000,76000.000]","[81000.000,86000.000]",/,/,TX low,TX high,74000.000,84000.000,"-,250MHz,1024QAM","-,250MHz,1024QAM",17.00,17.00,-2.00,-2.00,-23.00,-23.00,-37.90,-40.20,-1.30,-1.70,-2.40,-2.20,-36.10,-38.50,-40.40,-42.30,/,/,/,/,/,/,1801.414,1801.414,818249,260963,0,0,195512,37335,Enabled,Enabled,-35.00,-35.00,-45.00,-45.00,Disabled,Disabled,-,-,-,-,Enabled,Enabled,1024QAM,1024QAM,16QAM,16QAM,1024QAM,1024QAM,BPSK_62P5M,BPSK_62P5M,1021,-,/,/,/,/,/,/
l-34,,6321-RTN392517_CATALKOY_TD,48-517,6-ISM8,2(RTNIF-2),,6320-RTN392732_ZEYTINLIK_VIP2,48-732,4-ISM8,2(RTNIF-2),Hybrid(1047Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,1,2094,2094,H,H,-,-,-,-,18,18,"[18695.000,19240.000]","[17685.000,18230.000]",XMC-5D,XMC-5D,TX high,TX low,18971.250,17961.250,"0E1,112MHz,2048QAM","0E1,112MHz,2048QAM",25.00,25.00,18.80,19.00,-10.00,-10.00,-35.60,-35.00,19.20,19.20,18.70,18.70,-34.40,-34.30,-39.90,-39.30,0,0,0,0,-,-,1045.216,1045.216,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,QPSKStrong,QPSKStrong,4096QAM,4096QAM,QPSKStrong,QPSKStrong,1022,-,1,1,PLA,PLA,Slave,Slave
l-181,,6314-RTN392733_KARAOGLANOGLU_TD,48-733,1-MXXI4B,1(IF),,6320-RTN392734_ZEYTINLIK_VIP2,48-734,1-MXXI4B,1(IF),Hybrid(1803Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,81,81,"[81000.000,86000.000]","[71000.000,76000.000]",/,/,TX high,TX low,83000.000,73000.000,"-,250MHz,1024QAM","-,250MHz,1024QAM",17.00,17.00,-2.10,-1.90,-23.00,-23.00,-39.80,-37.80,-1.70,-1.70,-2.20,-2.30,-39.20,-37.00,-40.40,-38.20,/,/,/,/,/,/,1801.414,1801.414,377135,1282836,0,0,151,753,Enabled,Enabled,-32.50,-32.50,-47.50,-47.50,Disabled,Disabled,-,-,-,-,Enabled,Enabled,1024QAM,1024QAM,16QAM,16QAM,1024QAM,1024QAM,BPSK_62P5M,BPSK_62P5M,1023,-,/,/,/,/,/,/
l-182,,1150-RTN392743_YESILIRMAK,48-743,3-ISX2,1(RTNIF-1),,1318-RTN392181_SAVASTEPE,48-181,3-ISX2,1(RTNIF-1),Hybrid(183Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,38,"[37044.000,37632.000]","[38304.000,38892.000]",HP,HP,TX low,TX high,37072.000,38332.000,"0E1,28MHz,256QAM","0E1,28MHz,256QAM",20.00,20.00,15.00,15.00,-10.00,-10.00,-37.00,-42.80,15.00,15.00,15.00,15.00,-36.90,-41.60,-39.40,-45.00,0,0,0,0,-,-,182.141,182.141,174224,77415,0,0,5006,989,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,256QAM,256QAM,16QAM,16QAM,256QAM,256QAM,QPSK,QPSK,1024,-,/,/,/,/,/,/
l-183,,1131-RTN392739_GAU,48-739,3-ISM8,1(RTNIF-1),,6320-RTN392732_ZEYTINLIK_VIP2,48-732,9-ISM8,1(RTNIF-1),Hybrid(583Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,38,"[37044.000,37632.000]","[38304.000,38892.000]",XMC-3,XMC-3,TX low,TX high,37422.000,38682.000,"0E1,56MHz,4096QAM","0E1,56MHz,4096QAM",18.00,18.00,11.90,12.00,-10.00,-10.00,-39.50,-38.90,12.20,12.20,11.70,11.70,-38.50,-38.20,-41.00,-40.70,0,0,0,0,-,-,581.922,581.922,422868,152465,0,0,32096,5784,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,4096QAM,4096QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,1025,-,/,/,/,/,/,/
l-184,,1273-RTN392281_CRATOS_PORT,48-281,4-ISV3,1(RTNIF-1),,6455-RTN3921990_CRATOS,48-1990,1-ISV3,1(RTNIF-1),Hybrid(228Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,38,"[38304.000,38892.000]","[37044.000,37632.000]",XMC-3,XMC-3,TX high,TX low,38584.000,37324.000,"0E1,28MHz,1024QAMLight","0E1,28MHz,1024QAMLight",10.00,10.00,9.90,9.90,-10.00,-10.00,-31.90,-33.80,10.20,/,9.70,/,-30.60,/,-32.20,/,0,0,0,0,-,-,227.397,227.398,148265,81731,0,0,14333,3378,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,1024QAMLight,1024QAMLight,16QAM,16QAM,1024QAMLight,2048QAM,QPSKStrong,QPSKStrong,1027,-,/,/,/,/,/,/
l-186,,1191-RTN392672_KAPLICA,48-672,3-ISM8,1(RTNIF-1),,1607-RTN392748_KANTARA,48-748,4-ISM8,1(RTNIF-1),Hybrid(290Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,"[22260.000,22610.000]","[23268.000,23618.000]",XMC-3,XMC-3,TX low,TX high,22330.000,23338.000,"0E1,28MHz,4096QAM","0E1,28MHz,4096QAM",23.00,23.00,17.00,16.90,-10.00,-10.00,-40.50,-41.10,17.20,17.30,16.70,16.70,-39.50,-40.10,-46.50,-46.70,0,0,0,0,-,-,289.543,289.543,270023,117576,0,0,9152,2021,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,4096QAM,4096QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,1030,-,/,/,/,/,/,/
l-187,,1260-RTN392720_SULEYMANLAR_AUTOS,48-720,3-ISM8,2(RTNIF-2),,1312-RTN392700_GUZELYURT_TD,48-700,12-ISM8,2(RTNIF-2),Hybrid(273Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,2,546,546,H,H,-,-,-,-,23,23,"[23254.000,23618.000]","[22246.000,22610.000]",XMC-5D,XMC-5D,TX high,TX low,23534.000,22526.000,"0E1,28MHz,2048QAM","0E1,28MHz,2048QAM",23.00,23.00,18.90,19.00,-10.00,-10.00,-27.40,-29.30,19.20,19.20,18.80,18.70,-27.00,-28.90,-27.80,-29.70,0,0,0,0,-,-,271.737,271.737,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,1032,-,1,2,PLA,PLA,Slave,Slave
18GHZ-XPIC-112MHZ_V,,1607-RTN392748_KANTARA,48-748,3-ISM8,1(RTNIF-1),,1613-RTN392717_ISKELE_TD,48-717,5-ISM8,1(RTNIF-1),Hybrid(1047Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,2,2094,2094,V,V,-,-,-,-,18,18,"[19190.000,19710.000]","[18180.000,18700.000]",XMC-5D,XMC-5D,TX high,TX low,19562.500,18552.500,"0E1,112MHz,2048QAM","0E1,112MHz,2048QAM",25.00,25.00,18.80,18.80,-10.00,-10.00,-38.80,-39.70,19.20,19.20,18.70,18.70,-37.80,-38.50,-40.00,-41.90,0,0,0,0,-,-,1045.216,1045.216,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,QPSK,QPSK,4096QAM,4096QAM,QPSKStrong,QPSKStrong,1033,-,2,2,PLA,PLA,Master,Master
23GHZ-XPIC-112MHZ_H,,1607-RTN392748_KANTARA,48-748,3-ISM8,2(RTNIF-2),,1613-RTN392717_ISKELE_TD,48-717,5-ISM8,2(RTNIF-2),Hybrid(1047Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,2,2094,2094,H,H,-,-,-,-,18,18,"[19190.000,19710.000]","[18180.000,18700.000]",XMC-5D,XMC-5D,TX high,TX low,19562.500,18552.500,"0E1,112MHz,2048QAM","0E1,112MHz,2048QAM",25.00,25.00,18.90,18.80,-10.00,-10.00,-39.20,-40.10,19.20,19.20,18.70,18.70,-38.30,-38.70,-40.60,-42.50,0,0,0,0,-,-,1045.216,1045.216,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,QPSK,QPSK,4096QAM,4096QAM,QPSKStrong,QPSKStrong,1034,-,2,2,PLA,PLA,Slave,Slave
l-190,,6357-RTN39283_KARABABA,48-83,3-ISV3,1(RTNIF-1),,6324-RTN392223_LEFKOSA_TD_VIP2,48-223,6-ISV3,1(RTNIF-1),Hybrid(480Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,38,"[37044.000,37632.000]","[38304.000,38892.000]",XMC-3,XMC-3,TX low,TX high,37366.000,38626.000,"0E1,56MHz,1024QAMLight","0E1,56MHz,1024QAMLight",14.00,14.00,1.90,-1.00,-10.00,-10.00,-39.90,-39.20,2.20,-1.00,1.70,-1.00,-39.60,-38.70,-42.00,-41.30,0,0,0,0,-,-,479.169,479.166,394865,146317,0,0,72396,18532,Enabled,Enabled,-35.00,-35.00,-45.00,-45.00,Disabled,Disabled,-,-,-,-,Enabled,Enabled,1024QAMLight,1024QAMLight,16QAM,16QAM,1024QAMLight,2048QAM,QPSKStrong,QPSKStrong,1038,-,/,/,/,/,/,/
l-1,,9169-RTN392745_LEFKE_KIBTEK_MERKEZ,48-745,1-MXXI4B,1(IF),,1328-RTN392746_LEFKE_KULE,48-746,1-MXXI4B,1(IF),Hybrid(1803Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,81,81,"[71000.000,76000.000]","[81000.000,86000.000]",/,/,TX low,TX high,73000.000,83000.000,"-,250MHz,1024QAM","-,250MHz,1024QAM",18.00,18.00,-1.90,-1.90,-23.00,-23.00,-36.70,-40.00,-1.70,-1.70,-2.20,-2.20,-35.60,-38.00,-38.10,-41.10,/,/,/,/,/,/,1801.414,1801.414,493301,1516416,0,0,50052,509826,Enabled,Enabled,-35.00,-35.00,-45.00,-45.00,Disabled,Disabled,-,-,-,-,Enabled,Enabled,1024QAM,1024QAM,QPSK,QPSK,1024QAM,1024QAM,BPSK_62P5M,BPSK_62P5M,1039,-,/,/,/,/,/,/
l-191,,39917-RTN392750_TOROS_CENTER_NEW,48-750,1-MXUF4,1(IF),,6324-RTN392749_LEFKOSA_TD_VIP2,48-749,1-MXUF4,1(IF),Hybrid(1107Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,81,81,"[81000.000,86000.000]","[71000.000,76000.000]",/,/,TX high,TX low,85000.000,75000.000,"-,250MHz,64QAM","-,250MHz,64QAM",15.00,15.00,11.90,11.80,-23.00,-23.00,-28.10,-29.20,12.20,12.10,11.70,11.80,-27.60,-28.50,-28.60,-29.60,/,/,/,/,/,/,1102.915,1102.915,578435,151714,0,0,71778,16058,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,64QAM,64QAM,16QAM,16QAM,64QAM,64QAM,QPSKStrong_125M,QPSKStrong_125M,1042,-,/,/,/,/,/,/
18GHZ-XPIC-112MHZ_V,,6398-RTN392740_ASLANKOY,48-740,4-ISM8,1(RTNIF-1),,1526-RTN392698_DORTYOL_TD,48-698,5-ISM8,1(RTNIF-1),Hybrid(1047Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,2,2094,2094,V,V,-,-,-,-,18,18,"[18695.000,19240.000]","[17685.000,18230.000]",XMC-5D,XMC-5D,TX high,TX low,18971.250,17961.250,"0E1,112MHz,2048QAM","0E1,112MHz,2048QAM",25.00,25.00,19.00,18.90,-10.00,-10.00,-40.00,-40.30,21.20,19.20,18.70,18.60,-38.50,-37.60,-52.80,-43.30,0,0,0,0,-,-,1045.216,1045.216,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,QPSK,QPSK,4096QAM,4096QAM,QPSKStrong,QPSKStrong,1048,-,2,2,PLA,PLA,Master,Master
18GHZ-XPIC-112MHZ_H,,6398-RTN392740_ASLANKOY,48-740,4-ISM8,2(RTNIF-2),,1526-RTN392698_DORTYOL_TD,48-698,5-ISM8,2(RTNIF-2),Hybrid(1047Mbit/s),-,None,None,-,-,-,-,-,-,-,-,1,2,2094,2094,H,H,-,-,-,-,18,18,"[18695.000,19240.000]","[17685.000,18230.000]",XMC-5D,XMC-5D,TX high,TX low,18971.250,17961.250,"0E1,112MHz,2048QAM","0E1,112MHz,2048QAM",25.00,25.00,18.90,18.80,-10.00,-10.00,-39.90,-41.00,21.10,19.20,18.70,18.70,-38.40,-38.60,-52.70,-44.00,0,0,0,0,-,-,1045.216,1045.216,/,/,/,/,/,/,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,QPSK,QPSK,4096QAM,4096QAM,QPSKStrong,QPSKStrong,1049,-,2,2,PLA,PLA,Slave,Slave
l-196,,1290-RTN392128_NOYANLAR_SEAVIEW,48-128,3-ISV3,1(RTNIF-1),,1217-RTN392258_BOGAZICI_T_KULE_VIP2,48-258,3-ISV3,1(RTNIF-1),Hybrid(447Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18,18,"[18180.000,18700.000]","[19190.000,19710.000]",XMC-2,XMC-2,TX low,TX high,18580.000,19590.000,"0E1,56MHz,1024QAM","0E1,56MHz,1024QAM",23.00,23.00,17.00,17.00,-10.00,-10.00,-41.80,-41.30,17.10,17.10,17.00,17.00,-40.90,-40.30,-43.00,-42.70,0,0,0,0,-,-,445.542,445.542,427274,208401,0,0,77121,14781,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,1024QAM,1024QAM,16QAM,16QAM,2048QAM,2048QAM,QPSKStrong,QPSKStrong,1054,-,/,/,/,/,/,/
l-197,,1112-RTN392355_BAHCELI,48-355,6-ISM8,1(RTNIF-1),,6310-RTN3921987_YAYLADAG_VIP2,48-1987,4-ISV3,1(RTNIF-1),Hybrid(501Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15,15,"[15138.000,15348.000]","[14718.000,14928.000]",XMC-2,XMC-2,TX high,TX low,15173.000,14753.000,"0E1,56MHz,2048QAM","0E1,56MHz,2048QAM",24.00,24.00,16.90,16.90,-10.00,-10.00,-46.50,-48.50,19.00,17.00,16.90,16.90,-45.20,-47.60,-51.00,-51.30,0,0,0,0,-,-,499.815,499.815,485685,143250,0,0,79689,24102,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,2048QAM,2048QAM,QPSKStrong,QPSKStrong,1055,-,/,/,/,/,/,/
l-198,,1111-RTN392352_KUCUKERENKOY_MAH,48-352,3-ISV3,1(RTNIF-1),,1112-RTN392355_BAHCELI,48-355,6-ISM8,2(RTNIF-2),Hybrid(501Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18,18,"[18180.000,18700.000]","[19190.000,19710.000]",XMC-2,XMC-2,TX low,TX high,18250.000,19260.000,"0E1,56MHz,2048QAM","0E1,56MHz,2048QAM",24.00,24.00,14.90,14.90,-10.00,-10.00,-44.10,-44.50,/,15.00,/,14.90,/,-43.60,/,-46.40,0,0,0,0,-,-,499.815,499.815,373953,120751,0,0,57437,8574,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,QPSK,QPSK,2048QAM,2048QAM,QPSKStrong,QPSKStrong,1056,-,/,/,/,/,/,/
l-199,,4763-RTN39289_AYDOGAN_APT,48-89,5-ISV3,1(RTNIF-1),,6320-RTN392426_ZEYTINLIK_VIP2,48-426,8-ISV3,1(RTNIF-1),Hybrid(447Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,38,"[37044.000,37632.000]","[38304.000,38892.000]",XMC-2,XMC-2,TX low,TX high,37254.000,38514.000,"0E1,56MHz,1024QAM","0E1,56MHz,1024QAM",17.00,17.00,13.00,13.00,-10.00,-10.00,-35.60,-35.60,13.10,/,13.00,/,-35.40,/,-36.20,/,0,0,0,0,-,-,445.542,445.542,451500,230701,0,0,183000,22153,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,1024QAM,1024QAM,16QAM,16QAM,2048QAM,2048QAM,QPSKStrong,QPSKStrong,1057,-,/,/,/,/,/,/
l-201,,1612-RTN392752_DAU,48-752,3-ISM8,1(RTNIF-1),,1618-RTN392705_DSI,48-705,6-ISM8,1(RTNIF-1),Hybrid(541Mbit/s),-,None,None,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,38,"[38304.000,38892.000]","[37044.000,37632.000]",XMC-3,XMC-3,TX high,TX low,38458.000,37198.000,"0E1,56MHz,2048QAM","0E1,56MHz,2048QAM",18.00,18.00,13.10,13.10,-10.00,-10.00,-30.20,-28.40,13.20,13.20,12.70,12.70,-28.20,-26.60,-31.90,-31.00,0,0,0,0,-,-,539.764,539.764,545227,236921,0,0,116653,20219,Disabled,Disabled,-,-,-,-,Disabled,Disabled,-,-,-,-,Enabled,Enabled,2048QAM,2048QAM,16QAM,16QAM,8192QAM,8192QAM,QPSKStrong,QPSKStrong,1059,-,/,/,/,/,/,/
